set;id;link
2x2;573515t;https://cards.scryfall.io/large/front/b/2/b2c9bcf4-4e8c-467c-8c72-4a9cd0556e93.jpg
2x2;571491t;https://cards.scryfall.io/large/front/f/7/f74900ca-7f0d-460c-86b0-b515c8b44e67.jpg
2x2;571626t;https://cards.scryfall.io/large/front/b/1/b1e883aa-5f73-4c45-9253-1350c24222e4.jpg
2x2;573519t;https://cards.scryfall.io/large/front/b/1/b1e883aa-5f73-4c45-9253-1350c24222e4.jpg
2x2;571530t;https://cards.scryfall.io/large/front/d/8/d8b71ab8-7f94-4cd9-9a15-0c2291e17b47.jpg
2x2;573450t;https://cards.scryfall.io/large/front/d/8/d8b71ab8-7f94-4cd9-9a15-0c2291e17b47.jpg
2x2;571362t;https://cards.scryfall.io/large/front/8/3/83842dfb-e5ea-41dc-91b1-b1dd53e5ecca.jpg
2x2;571440t;https://cards.scryfall.io/large/front/6/4/649d42c1-a465-435e-8b67-e901ab9ad8ab.jpg
2x2;573022t;https://cards.scryfall.io/large/front/6/4/649d42c1-a465-435e-8b67-e901ab9ad8ab.jpg
2x2;573420t;https://cards.scryfall.io/large/front/6/4/649d42c1-a465-435e-8b67-e901ab9ad8ab.jpg
2x2;571453t;https://cards.scryfall.io/large/front/6/4/649d42c1-a465-435e-8b67-e901ab9ad8ab.jpg
2x2;571364t;https://cards.scryfall.io/large/front/6/4/649d42c1-a465-435e-8b67-e901ab9ad8ab.jpg
2x2;573004t;https://cards.scryfall.io/large/front/6/4/649d42c1-a465-435e-8b67-e901ab9ad8ab.jpg
2x2;573391t;https://cards.scryfall.io/large/front/6/4/649d42c1-a465-435e-8b67-e901ab9ad8ab.jpg
2x2;571414t;https://cards.scryfall.io/large/front/f/b/fb88493c-293b-4b89-8571-712dcf110df5.jpg
2x2;572989t;https://cards.scryfall.io/large/front/f/b/fb88493c-293b-4b89-8571-712dcf110df5.jpg
2x2;573408t;https://cards.scryfall.io/large/front/f/b/fb88493c-293b-4b89-8571-712dcf110df5.jpg
2x2;572991t;https://cards.scryfall.io/large/front/f/b/fb88493c-293b-4b89-8571-712dcf110df5.jpg
2x2;571629t;https://cards.scryfall.io/large/front/3/5/35578c3f-e818-4887-83c4-dc3a89e28ed4.jpg
2x2;572990t;https://cards.scryfall.io/large/front/3/5/35578c3f-e818-4887-83c4-dc3a89e28ed4.jpg
2x2;573521t;https://cards.scryfall.io/large/front/3/5/35578c3f-e818-4887-83c4-dc3a89e28ed4.jpg
2x2;572992t;https://cards.scryfall.io/large/front/3/5/35578c3f-e818-4887-83c4-dc3a89e28ed4.jpg
2x2;571334;https://cards.scryfall.io/large/front/2/4/249db4d4-2542-47ee-a216-e13ffbc2319c.jpg
2x2;571335;https://cards.scryfall.io/large/front/d/2/d27cf7b7-7982-46bd-a559-7789c0e74bae.jpg
2x2;571336;https://cards.scryfall.io/large/front/9/4/9464a820-65de-44f2-9895-46a35e8621a0.jpg
2x2;571337;https://cards.scryfall.io/large/front/d/b/db62ac2c-0d24-4d6f-a6ca-cca4371a3bd7.jpg
2x2;571338;https://cards.scryfall.io/large/front/1/7/1778cf9a-2703-41e9-86d7-ec21af8cf61d.jpg
2x2;571339;https://cards.scryfall.io/large/front/3/9/393fb9f7-ec03-4831-96d4-a26c89b91830.jpg
2x2;571340;https://cards.scryfall.io/large/front/4/e/4e4e3a08-05a6-4730-8b4a-a8cb440dc299.jpg
2x2;571341;https://cards.scryfall.io/large/front/3/a/3a73bd5a-eb22-41dc-84ff-93d23d84afae.jpg
2x2;571342;https://cards.scryfall.io/large/front/5/6/5642cdda-789f-4125-a9ff-7c445bb51950.jpg
2x2;571343;https://cards.scryfall.io/large/front/0/f/0f594562-7e9f-47e6-a033-fb70e3cf1e10.jpg
2x2;571344;https://cards.scryfall.io/large/front/f/6/f6cccf30-2025-49bb-9b1e-240bbef03f27.jpg
2x2;571345;https://cards.scryfall.io/large/front/e/8/e8181eee-c03b-40db-aea1-24a4b34a4785.jpg
2x2;571346;https://cards.scryfall.io/large/front/f/6/f6cc0f1f-191a-4141-965f-8d159bf54732.jpg
2x2;571347;https://cards.scryfall.io/large/front/c/0/c0f20ca6-1a92-4be5-a84a-e7f8f0b7f648.jpg
2x2;571348;https://cards.scryfall.io/large/front/1/2/12cca37a-7efd-4b01-bf96-15d0a032524d.jpg
2x2;571349;https://cards.scryfall.io/large/front/0/d/0d0f827b-ebc3-45a4-8d12-c71a14478038.jpg
2x2;571350;https://cards.scryfall.io/large/front/1/0/10c78b83-49d4-48c6-8aef-497541431c77.jpg
2x2;571351;https://cards.scryfall.io/large/front/c/c/ccc3535f-bf13-442a-b632-590a69cf0ca4.jpg
2x2;571352;https://cards.scryfall.io/large/front/5/f/5fe9413b-5702-4998-aed7-d3a1102a8d7e.jpg
2x2;571353;https://cards.scryfall.io/large/front/1/f/1fa0d1c6-9110-4956-97eb-e18c457bb130.jpg
2x2;571354;https://cards.scryfall.io/large/front/6/4/64c8e27f-a7eb-4247-bd3d-2d0b02ead334.jpg
2x2;571355;https://cards.scryfall.io/large/front/1/5/15afcabf-58a8-4650-a6cf-b7f2f01d0671.jpg
2x2;571356;https://cards.scryfall.io/large/front/9/0/90460227-6f34-4403-b2ef-d79f95f44790.jpg
2x2;571357;https://cards.scryfall.io/large/front/3/0/300f4c1d-dbe7-4d9f-9974-b2d1a2989ddf.jpg
2x2;571358;https://cards.scryfall.io/large/front/3/5/35f7f491-0733-42fa-ad8b-594252e74703.jpg
2x2;571359;https://cards.scryfall.io/large/front/5/3/53b4dcd6-b1b6-4f1c-9264-e58bdc87399b.jpg
2x2;571360;https://cards.scryfall.io/large/front/7/9/79d5ed22-c0af-47dd-b6e8-49b51e354c7d.jpg
2x2;571361;https://cards.scryfall.io/large/front/e/9/e9e3cb28-d318-4d5d-b5bf-1ea7c6249a89.jpg
2x2;571362;https://cards.scryfall.io/large/front/2/d/2d308c11-cc8d-4fa6-bbe1-357b164733ad.jpg
2x2;571363;https://cards.scryfall.io/large/front/c/a/ca74453c-278e-4a6c-aa37-e5654e16b08b.jpg
2x2;571364;https://cards.scryfall.io/large/front/f/2/f25a4bbe-2af0-4d4a-95d4-d52c5937c747.jpg
2x2;571365;https://cards.scryfall.io/large/front/4/8/483fa1cb-1e35-44f2-a143-98c0f107f5ca.jpg
2x2;571366;https://cards.scryfall.io/large/front/6/5/6504e634-d8cd-41bc-978d-769431bd896d.jpg
2x2;571367;https://cards.scryfall.io/large/front/0/9/09656d96-c366-49ec-b687-cad903de1385.jpg
2x2;571368;https://cards.scryfall.io/large/front/9/e/9e0234e0-6cdd-46b8-91b5-1b8ba7db3014.jpg
2x2;571369;https://cards.scryfall.io/large/front/0/4/044b2bfc-a5cc-4505-831d-5e1e3a6fdb3c.jpg
2x2;571370;https://cards.scryfall.io/large/front/2/c/2cc9b5ee-4d6d-42ea-8b13-b8a7059781c9.jpg
2x2;571371;https://cards.scryfall.io/large/front/c/4/c468b523-84fc-4657-adef-acc1eec6ef2e.jpg
2x2;571372;https://cards.scryfall.io/large/front/e/0/e078dfbe-ebdf-4ea8-aed7-cb2c986e7656.jpg
2x2;571373;https://cards.scryfall.io/large/front/b/7/b7497f2c-62a9-45c4-b2dc-c95818fa2fa6.jpg
2x2;571374;https://cards.scryfall.io/large/front/2/2/22075f41-3aeb-406d-99b6-88ddae992d0b.jpg
2x2;571375;https://cards.scryfall.io/large/front/2/4/24cd21f5-94fd-4609-9e6a-d052aa81fe57.jpg
2x2;571376;https://cards.scryfall.io/large/front/c/9/c9bd60fc-2777-44bc-b314-a792e8e48360.jpg
2x2;571377;https://cards.scryfall.io/large/front/9/0/90296536-a56d-482e-8548-132a99894bde.jpg
2x2;571378;https://cards.scryfall.io/large/front/f/2/f2784c1e-1066-411f-96ea-287d60e0c115.jpg
2x2;571379;https://cards.scryfall.io/large/front/5/a/5a885848-005f-4387-8982-40052b924076.jpg
2x2;571380;https://cards.scryfall.io/large/front/3/b/3b5e940b-e247-4ee3-939b-679e4f8ea771.jpg
2x2;571381;https://cards.scryfall.io/large/front/b/4/b4ab47ce-a6dd-4839-ab41-053c5c5de768.jpg
2x2;571382;https://cards.scryfall.io/large/front/8/c/8c6f39b4-f428-483f-999a-6ebee7659c5a.jpg
2x2;571383;https://cards.scryfall.io/large/front/1/8/1825a719-1b2a-4af9-9cd2-7cb497cd0317.jpg
2x2;571384;https://cards.scryfall.io/large/front/c/c/cc950b6c-0346-4939-b36b-9f10a75f7a32.jpg
2x2;571385;https://cards.scryfall.io/large/front/a/2/a264f107-f9dd-4599-a134-62db6a242a8b.jpg
2x2;571386;https://cards.scryfall.io/large/front/3/8/38fd9091-2d22-411f-955a-24c32293cdca.jpg
2x2;571387;https://cards.scryfall.io/large/front/9/3/938ef232-1bf5-4290-abd9-3da653cf2e85.jpg
2x2;571388;https://cards.scryfall.io/large/front/7/3/73cdb22d-90e6-49c4-9ad7-3249d9196ca9.jpg
2x2;571389;https://cards.scryfall.io/large/front/e/5/e5e74b52-1137-4da5-bf2d-294daa8e65f2.jpg
2x2;571390;https://cards.scryfall.io/large/front/3/c/3c429c40-2389-41e5-8681-4bb274e25eba.jpg
2x2;571391;https://cards.scryfall.io/large/front/1/7/179236d9-6fe2-4db6-bdfb-f851e8d531a2.jpg
2x2;571392;https://cards.scryfall.io/large/front/e/8/e8a2dd0d-8034-47f7-801d-c893f32f0708.jpg
2x2;571393;https://cards.scryfall.io/large/front/e/0/e0fed1e5-fcbd-4597-91b5-ba809571573b.jpg
2x2;571394;https://cards.scryfall.io/large/front/6/e/6e9a17b5-422c-4add-adbf-63e4492121e8.jpg
2x2;571395;https://cards.scryfall.io/large/front/f/5/f5013fde-4714-4bea-b368-5b14684a05fc.jpg
2x2;571396;https://cards.scryfall.io/large/front/3/5/35b8a9db-d126-4038-abb1-74dcc5b36136.jpg
2x2;571397;https://cards.scryfall.io/large/front/9/c/9ca9530f-ecec-4f12-bc5a-9e211b97be70.jpg
2x2;571398;https://cards.scryfall.io/large/front/4/a/4afee6b3-55a4-44e5-b08c-85e0c813cd09.jpg
2x2;571399;https://cards.scryfall.io/large/front/7/7/77e19416-aa6c-46f1-b247-a94da5d1a13a.jpg
2x2;571400;https://cards.scryfall.io/large/front/d/c/dc468f97-08f7-4103-898f-b14fa61b99bc.jpg
2x2;571401;https://cards.scryfall.io/large/front/d/9/d9b4ce37-f102-4f2b-9651-9d0a9d231d6d.jpg
2x2;571402;https://cards.scryfall.io/large/front/b/9/b9640cbf-b016-410e-9eff-e8924883517b.jpg
2x2;571403;https://cards.scryfall.io/large/front/6/9/693dd112-d04a-4404-8fce-74f7e5497312.jpg
2x2;571404;https://cards.scryfall.io/large/front/6/f/6f198b57-8bfe-4d13-9a16-10990707b455.jpg
2x2;571405;https://cards.scryfall.io/large/front/9/d/9d06b2ab-2161-41fa-abe6-c4a4d848efd3.jpg
2x2;571406;https://cards.scryfall.io/large/front/d/3/d3c0aac5-b9f1-4446-bfea-3e1dd1cf1f2f.jpg
2x2;571407;https://cards.scryfall.io/large/front/1/1/113d96bc-6c19-4dec-9e9d-c6ea50a30cbc.jpg
2x2;571408;https://cards.scryfall.io/large/front/6/7/6738c356-734a-4930-acd3-31dead241bea.jpg
2x2;571409;https://cards.scryfall.io/large/front/1/5/155e966c-80ce-4942-a993-21b960aa28ab.jpg
2x2;571410;https://cards.scryfall.io/large/front/a/6/a6e62471-07bf-48af-8868-b8a72032a50b.jpg
2x2;571411;https://cards.scryfall.io/large/front/9/5/951ff2ed-9af0-4551-929a-ba6679fc2e15.jpg
2x2;571412;https://cards.scryfall.io/large/front/e/7/e71a6bd3-7478-4c3a-8ae0-98352ce28492.jpg
2x2;571413;https://cards.scryfall.io/large/front/1/7/17f38740-20fd-4097-90f8-f0c2c2ff7281.jpg
2x2;571414;https://cards.scryfall.io/large/front/f/7/f7ae5085-0d0d-4d7d-80a3-614315a07de5.jpg
2x2;571415;https://cards.scryfall.io/large/front/a/3/a3da81fa-0bd1-4415-b112-3fa4438efe4b.jpg
2x2;571416;https://cards.scryfall.io/large/front/a/c/acc3557d-49c6-49cd-a540-1b24897f4e86.jpg
2x2;571417;https://cards.scryfall.io/large/front/6/c/6c727f49-833a-4b79-9946-bfbc6b06999c.jpg
2x2;571418;https://cards.scryfall.io/large/front/c/d/cd79780e-ddad-4ef4-a94d-ab191d118882.jpg
2x2;571419;https://cards.scryfall.io/large/front/4/1/416845ec-7efd-464a-a0cb-7e9170ccdd38.jpg
2x2;571420;https://cards.scryfall.io/large/front/3/0/30573211-ba4d-41c7-a3cd-283aaf04dffb.jpg
2x2;571421;https://cards.scryfall.io/large/front/a/7/a7496304-2ab2-497b-bb3a-b3c91ee1ff60.jpg
2x2;571422;https://cards.scryfall.io/large/front/a/e/ae7ba1de-48f9-423b-867a-22bd3f6c06c2.jpg
2x2;571423;https://cards.scryfall.io/large/front/b/d/bd8a04f1-9a7b-41d6-8447-4baa639fe183.jpg
2x2;571424;https://cards.scryfall.io/large/front/c/a/ca107d96-0351-49a9-9f65-b055c1514d7b.jpg
2x2;571425;https://cards.scryfall.io/large/front/c/9/c95efd3d-ee88-4908-908a-830595f03c5d.jpg
2x2;571426;https://cards.scryfall.io/large/front/6/9/69a0278b-3198-4c8d-b20c-f42e8b1569f4.jpg
2x2;571427;https://cards.scryfall.io/large/front/e/1/e15d76ac-1c23-4503-8225-375ac2bf2fb6.jpg
2x2;571428;https://cards.scryfall.io/large/front/7/0/7023aa24-ef49-4973-8978-7d0d3af719d3.jpg
2x2;571429;https://cards.scryfall.io/large/front/b/1/b1f73271-b70f-40ae-be64-f8de7805923a.jpg
2x2;571430;https://cards.scryfall.io/large/front/6/f/6f7f0f05-fe4e-4827-bedf-a54352f95967.jpg
2x2;571431;https://cards.scryfall.io/large/front/d/f/df9947ed-de58-4172-91df-82a93584e6fe.jpg
2x2;571432;https://cards.scryfall.io/large/front/d/a/da4f8f35-5860-4416-b7bb-9ba56540a28c.jpg
2x2;571433;https://cards.scryfall.io/large/front/c/d/cd94f624-9b35-4468-829f-106366f61c1a.jpg
2x2;571434;https://cards.scryfall.io/large/front/e/5/e5067fda-fbee-4e44-aba7-8ab2c0e396f7.jpg
2x2;571435;https://cards.scryfall.io/large/front/f/9/f92088c2-74c2-4e63-8a54-83d39f9d6ad6.jpg
2x2;571436;https://cards.scryfall.io/large/front/4/f/4fb3f1cb-7180-4c5f-8e04-58bb9bf45733.jpg
2x2;571437;https://cards.scryfall.io/large/front/e/9/e9333564-2792-470e-be73-61f2445e018f.jpg
2x2;571438;https://cards.scryfall.io/large/front/0/c/0c20d8d5-a54a-4d81-9211-e82a10abdde2.jpg
2x2;571439;https://cards.scryfall.io/large/front/b/d/bd35664f-b99d-46b6-988e-8f2814b0a854.jpg
2x2;571440;https://cards.scryfall.io/large/front/9/e/9e2e3efb-75cb-430f-b9f4-cb58f3aeb91b.jpg
2x2;571441;https://cards.scryfall.io/large/front/c/1/c11f5d27-37f3-430a-833c-84e249b5e744.jpg
2x2;571442;https://cards.scryfall.io/large/front/1/e/1ed3229f-40ab-420d-a41a-57f1ff8ab7ad.jpg
2x2;571443;https://cards.scryfall.io/large/front/c/f/cf20cfd7-81f4-423c-a662-c4b6676edfdd.jpg
2x2;571444;https://cards.scryfall.io/large/front/7/6/76bf6bf0-4821-41eb-bacc-32e9a2d47845.jpg
2x2;571445;https://cards.scryfall.io/large/front/9/a/9abd74bb-01b8-4382-90d4-0ffc43e5295d.jpg
2x2;571446;https://cards.scryfall.io/large/front/2/2/2268cf4b-de6d-4447-86e8-f8298728a3bd.jpg
2x2;571447;https://cards.scryfall.io/large/front/2/4/24da0851-c349-4b2c-bedf-21e3c2d35922.jpg
2x2;571448;https://cards.scryfall.io/large/front/7/e/7ee955ad-6eed-4d5a-bcda-94339f155555.jpg
2x2;571449;https://cards.scryfall.io/large/front/8/0/802c39df-4b92-4acc-92f9-bebd3d405471.jpg
2x2;571450;https://cards.scryfall.io/large/front/f/2/f29ba16f-c8fb-42fe-aabf-87089cb214a7.jpg
2x2;571451;https://cards.scryfall.io/large/front/0/1/0104b9b6-7727-45e9-931f-28f7facf8692.jpg
2x2;571452;https://cards.scryfall.io/large/front/e/8/e8b9d59d-bac9-4092-901e-2b861c186868.jpg
2x2;571453;https://cards.scryfall.io/large/front/1/0/1097e866-9d24-43b6-bafb-b6da05b47a30.jpg
2x2;571454;https://cards.scryfall.io/large/front/3/d/3dd318d3-3d84-4f3f-a48f-6a242474a4a2.jpg
2x2;571455;https://cards.scryfall.io/large/front/4/c/4ccd0ada-92b2-48f3-b5ae-96346fc138b6.jpg
2x2;571456;https://cards.scryfall.io/large/front/1/4/1427f615-8430-426e-a669-f9fe12033ac4.jpg
2x2;571457;https://cards.scryfall.io/large/front/f/1/f10b4edf-5f0e-4edd-88f9-2e3e7d9cad0a.jpg
2x2;571458;https://cards.scryfall.io/large/front/5/6/56976d52-053d-49e9-94c0-f21dc13029ac.jpg
2x2;571459;https://cards.scryfall.io/large/front/1/8/189836c8-3ffb-4734-8d3e-6a21a28335be.jpg
2x2;571460;https://cards.scryfall.io/large/front/e/6/e6c10004-eaef-4b19-828f-a0f9bde82984.jpg
2x2;571461;https://cards.scryfall.io/large/front/3/0/30f1bfbe-7cfd-4b11-be95-0df327a83c12.jpg
2x2;571462;https://cards.scryfall.io/large/front/c/c/ccaa7c17-55e7-44e4-a965-182f63f32c72.jpg
2x2;571463;https://cards.scryfall.io/large/front/6/5/65e10759-e862-4b69-8b58-474df2cdae29.jpg
2x2;571464;https://cards.scryfall.io/large/front/2/1/219577e6-758a-4135-9a8d-f95df964137a.jpg
2x2;571465;https://cards.scryfall.io/large/front/7/a/7afa0ee5-a0b8-472e-9991-09402ddb5de3.jpg
2x2;571466;https://cards.scryfall.io/large/front/4/d/4df71162-7e8f-47c5-aff4-59d82d8c674d.jpg
2x2;571467;https://cards.scryfall.io/large/front/6/1/6108741c-30de-4390-8482-3f293bdce4bd.jpg
2x2;571468;https://cards.scryfall.io/large/front/a/7/a782fbd4-36fe-4da7-a73f-20d533de8960.jpg
2x2;571469;https://cards.scryfall.io/large/front/e/c/ec348d8d-6b49-4a40-a668-fc6dd2af4f0d.jpg
2x2;571470;https://cards.scryfall.io/large/front/6/e/6e8e93a0-33fd-4a1b-82b9-4b4a99fbb75b.jpg
2x2;571471;https://cards.scryfall.io/large/front/f/d/fd06fc1f-d8f6-43b0-a795-d759fcdf8272.jpg
2x2;571472;https://cards.scryfall.io/large/front/0/a/0a005933-e206-4b14-9a0f-755fae6c5a2a.jpg
2x2;571473;https://cards.scryfall.io/large/front/d/1/d190aac9-9ac8-4b54-9f51-d7d1561dc743.jpg
2x2;571474;https://cards.scryfall.io/large/front/c/9/c9a26f51-5bff-4f06-abaa-6fbb56a8b5b6.jpg
2x2;571475;https://cards.scryfall.io/large/front/0/2/02191caa-60f9-4604-8c90-ecfc6aee8c09.jpg
2x2;571476;https://cards.scryfall.io/large/front/1/a/1ab94f16-778d-4437-a1b9-2f67cd214cc0.jpg
2x2;571477;https://cards.scryfall.io/large/front/d/b/db10403c-b15b-4884-9984-25b3ac976305.jpg
2x2;571478;https://cards.scryfall.io/large/front/7/6/76d7fa2c-4dbc-4e9e-9448-5bf8bbee95d6.jpg
2x2;571479;https://cards.scryfall.io/large/front/5/8/589d8494-58c0-4584-a878-37d498621992.jpg
2x2;571480;https://cards.scryfall.io/large/front/e/b/eb912458-e016-4ea2-a2ea-40ac1a57f8fb.jpg
2x2;571481;https://cards.scryfall.io/large/front/c/3/c3009640-23b1-49ce-a51b-982a48602c1d.jpg
2x2;571482;https://cards.scryfall.io/large/front/c/8/c874c79e-18e5-4c33-8580-1269e6b0fc55.jpg
2x2;571483;https://cards.scryfall.io/large/front/7/0/70291c7b-a86f-4466-8502-c28765a89b2a.jpg
2x2;571484;https://cards.scryfall.io/large/front/f/d/fdf31b01-0836-4366-948d-879999832abe.jpg
2x2;571485;https://cards.scryfall.io/large/front/a/1/a1aa77ae-f685-48ee-85dc-ba6084cd30ba.jpg
2x2;571486;https://cards.scryfall.io/large/front/e/d/ed0c7c36-2b15-463b-a023-683972303a0a.jpg
2x2;571487;https://cards.scryfall.io/large/front/3/7/373a4e3e-6244-43e8-80ac-f5508db9ce57.jpg
2x2;571488;https://cards.scryfall.io/large/front/8/9/89572b1f-f65a-4bd4-b52a-4e84eb373e90.jpg
2x2;571489;https://cards.scryfall.io/large/front/8/6/86d6b411-4a31-4bfc-8dd6-e19f553bb29b.jpg
2x2;571490;https://cards.scryfall.io/large/front/d/3/d320f16c-798a-4dbe-875e-6abe7a9b9e6b.jpg
2x2;571491;https://cards.scryfall.io/large/front/5/e/5e20241b-515f-420f-9012-2f693f333187.jpg
2x2;571492;https://cards.scryfall.io/large/front/0/3/032ac9fc-b8b3-43f1-8579-62171ca976cf.jpg
2x2;571493;https://cards.scryfall.io/large/front/7/3/7383f71d-3f51-4632-9ea0-27d47fa2fa50.jpg
2x2;571494;https://cards.scryfall.io/large/front/4/3/43c8bdb1-fa35-462e-ac3f-6953fe7f3476.jpg
2x2;571495;https://cards.scryfall.io/large/front/6/6/66284816-1fd8-4489-b006-a9e605d8d144.jpg
2x2;571496;https://cards.scryfall.io/large/front/a/4/a4a4eab4-a2e6-4cb0-b32a-700aac59fc40.jpg
2x2;571497;https://cards.scryfall.io/large/front/5/7/576807eb-47fa-4f08-8982-1c0b3526fdd2.jpg
2x2;571498;https://cards.scryfall.io/large/front/8/0/80b722d9-be9d-463c-929e-78f7156af9c6.jpg
2x2;571499;https://cards.scryfall.io/large/front/1/7/1757a916-60d3-4f6b-8759-32a1645dadd2.jpg
2x2;571500;https://cards.scryfall.io/large/front/d/f/df59b2e4-21a6-4cf1-80bd-f92f8ea99f2c.jpg
2x2;571501;https://cards.scryfall.io/large/front/5/8/5890a23e-1da0-432b-8dc8-85b92dee9ba1.jpg
2x2;571502;https://cards.scryfall.io/large/front/b/c/bc010302-e715-4946-89eb-a214e0b836ba.jpg
2x2;571503;https://cards.scryfall.io/large/front/1/6/16de91dc-5d82-43ec-84ad-67bae644795a.jpg
2x2;571504;https://cards.scryfall.io/large/front/a/3/a3da57d0-1ae3-4f05-a52d-eb76ad56cae7.jpg
2x2;571505;https://cards.scryfall.io/large/front/2/f/2fb83da3-5a8e-4349-bbcc-dcbd3b70264b.jpg
2x2;571506;https://cards.scryfall.io/large/front/1/f/1f2054d9-d10f-4127-aece-71c3f0ef547c.jpg
2x2;571507;https://cards.scryfall.io/large/front/3/b/3bac7744-ba18-4fc5-8a6f-840dad28f6c0.jpg
2x2;571508;https://cards.scryfall.io/large/front/a/e/aeb63464-d06b-4626-a57a-1e393ef04a58.jpg
2x2;571509;https://cards.scryfall.io/large/front/c/5/c57b152e-c94e-4c10-9f0d-d960e878a430.jpg
2x2;571510;https://cards.scryfall.io/large/front/5/3/53b18981-c0be-455c-baa4-d3f45c55b4e3.jpg
2x2;571511;https://cards.scryfall.io/large/front/f/0/f0d7413b-2ad3-4e8f-8728-5649f938d06e.jpg
2x2;571512;https://cards.scryfall.io/large/front/7/7/7722682f-952c-4829-b4ef-e52300b7950e.jpg
2x2;571513;https://cards.scryfall.io/large/front/3/e/3ed13445-c9a0-4f17-aa69-af353679e6a7.jpg
2x2;571514;https://cards.scryfall.io/large/front/7/9/7906b1e8-3049-4f4e-b1fd-b2547e7079f0.jpg
2x2;571515;https://cards.scryfall.io/large/front/2/8/28194ca7-3b2a-49b8-8f03-56a2c97859d9.jpg
2x2;571516;https://cards.scryfall.io/large/front/a/8/a8b85603-0ac6-4587-9724-e35ac06ffab9.jpg
2x2;571517;https://cards.scryfall.io/large/front/e/2/e2f12f6f-9383-47e6-a44f-2834ad130e51.jpg
2x2;571518;https://cards.scryfall.io/large/front/c/d/cdddab31-1455-4b31-ba81-c346e608c34e.jpg
2x2;571519;https://cards.scryfall.io/large/front/0/f/0f28e081-7994-468d-8505-9981b90c001c.jpg
2x2;571520;https://cards.scryfall.io/large/front/0/e/0e038250-f8a9-4bce-baa6-7c2502929b59.jpg
2x2;571521;https://cards.scryfall.io/large/front/e/3/e3399260-a81a-475c-9b87-1efb1a13f8d6.jpg
2x2;571522;https://cards.scryfall.io/large/front/b/a/ba327a5e-bd57-4e24-b4b4-062202df30e1.jpg
2x2;571523;https://cards.scryfall.io/large/front/c/f/cf31f32f-bbca-4e70-93ca-f74c20202939.jpg
2x2;571524;https://cards.scryfall.io/large/front/1/7/17906962-d89f-42ae-b019-22974490513c.jpg
2x2;571525;https://cards.scryfall.io/large/front/b/2/b2373625-af3c-4c2a-a1d1-5288c446955d.jpg
2x2;571526;https://cards.scryfall.io/large/front/7/6/76a60ba3-208c-41c9-a40a-46d3586acdfd.jpg
2x2;571527;https://cards.scryfall.io/large/front/f/f/ffec325d-63d9-4f01-8bfd-ae6618b3e891.jpg
2x2;571528;https://cards.scryfall.io/large/front/2/e/2e2d72f6-bde3-49fb-976e-2d0c4dce60e3.jpg
2x2;571529;https://cards.scryfall.io/large/front/a/6/a66e5673-e34b-46e8-a0e4-55f3ee20f99a.jpg
2x2;571530;https://cards.scryfall.io/large/front/4/b/4b4e9ea4-5b86-4eb1-965c-ae67be24f4ea.jpg
2x2;571531;https://cards.scryfall.io/large/front/4/3/439ad8e0-575b-43cc-95fd-53ddd14e65c2.jpg
2x2;571532;https://cards.scryfall.io/large/front/9/7/970ccd70-4b94-4287-977e-6262731c58d1.jpg
2x2;571533;https://cards.scryfall.io/large/front/f/7/f72d5f2f-7e54-4538-9f0a-eed464a74016.jpg
2x2;571534;https://cards.scryfall.io/large/front/e/0/e0ad8e7f-cda0-4529-94fc-dd3709158a94.jpg
2x2;571535;https://cards.scryfall.io/large/front/4/2/4262e71a-b1fa-4b54-b623-34f4a7ccd500.jpg
2x2;571536;https://cards.scryfall.io/large/front/9/e/9ee837b8-c280-4a5b-acdf-71247ab096f5.jpg
2x2;571537;https://cards.scryfall.io/large/front/1/6/162a865b-617d-40bf-900f-4aeca3602600.jpg
2x2;571538;https://cards.scryfall.io/large/front/7/6/76f0ae1f-75cf-4bb0-8651-fbf14fa59f81.jpg
2x2;571539;https://cards.scryfall.io/large/front/1/4/1437f747-51b7-4fe1-bd98-282a27c3470f.jpg
2x2;571540;https://cards.scryfall.io/large/front/2/5/25e34147-588b-4fe5-88dd-2dfda567681d.jpg
2x2;571541;https://cards.scryfall.io/large/front/c/0/c0728027-a1ec-4814-87c4-10c3baced0e0.jpg
2x2;571542;https://cards.scryfall.io/large/front/d/9/d908d523-1911-4a49-9e3f-ea1b719a8f0b.jpg
2x2;571543;https://cards.scryfall.io/large/front/e/0/e0769e3f-d27d-4aff-8da0-f03c10b8650b.jpg
2x2;571544;https://cards.scryfall.io/large/front/6/b/6bf721b0-2b5a-4085-b50c-89cbe7420673.jpg
2x2;571545;https://cards.scryfall.io/large/front/1/4/144668d6-cab6-45e6-8498-ab7cd927f9df.jpg
2x2;571546;https://cards.scryfall.io/large/front/6/d/6d779966-4bd4-4315-8b45-d3a4492f2bb2.jpg
2x2;571547;https://cards.scryfall.io/large/front/d/f/df03ac18-1ab4-4264-9821-3f92333c3ed8.jpg
2x2;571548;https://cards.scryfall.io/large/front/4/d/4d5edf4f-5695-42fc-9e57-c4faef60fbc3.jpg
2x2;571549;https://cards.scryfall.io/large/front/c/2/c2be0e99-cf43-423f-974f-02e3313b3aa9.jpg
2x2;571550;https://cards.scryfall.io/large/front/3/7/374d2d74-1209-4822-b370-ab8b049d4ce0.jpg
2x2;571551;https://cards.scryfall.io/large/front/c/5/c54a2256-673d-4d93-9e1d-7790bf254881.jpg
2x2;571552;https://cards.scryfall.io/large/front/6/3/63c0e48e-e0a4-4a45-8d82-2ab56fee7246.jpg
